487833.970007,3281738.199998,405.320007,2,76.9792
487832.379995,3281741.220002,405.450012,2,80.3922
487832.280004,3281742.269998,405.260010,2,81.447
487830.560003,3281744.729997,405.320007,2,84.4486
487830.140005,3281745.510003,405.329987,2,85.3345
487828.830007,3281747.390000,405.420013,2,87.6259
487828.060003,3281749.250001,405.399994,2,89.639
487827.480001,3281750.839997,405.459991,2,91.3315
487825.000005,3281753.479997,405.470001,2,94.9536
487824.599996,3281754.349999,405.489990,2,95.9112
487823.390005,3281756.449998,405.489990,2,98.3348
487822.860006,3281757.599999,405.480011,2,99.6011
487821.370001,3281760.309998,405.489990,2,102.694
487820.720007,3281761.440003,405.570007,2,103.997
487820.519995,3281761.890000,405.540009,2,104.49
487819.019995,3281763.930001,405.570007,2,107.022
487818.709997,3281764.430001,405.600006,2,107.61
487818.480001,3281764.809998,405.579987,2,108.054
487817.500005,3281766.489999,405.529999,2,109.999
487816.830007,3281767.750001,405.589996,2,111.426
487816.590002,3281768.430001,405.619995,2,112.147
487816.260000,3281769.330003,405.609985,2,113.106
487815.720007,3281773.400002,405.600006,2,117.212
487815.659994,3281773.570001,405.579987,2,117.392
487811.420004,3281777.610002,405.679993,2,123.249
487810.920004,3281778.290002,405.709991,2,124.093
487809.860006,3281779.599999,405.730011,2,125.778
487809.730001,3281779.780000,405.730011,2,126
487809.360006,3281780.339997,405.760010,2,126.671
487808.299993,3281781.839997,405.799988,2,128.508
487808.090002,3281782.299996,405.799988,2,129.013
487807.780004,3281782.760003,405.839996,2,129.568
487807.510000,3281783.150002,405.820007,2,130.042
487807.019995,3281783.820001,405.820007,2,130.872
487805.560003,3281786.129998,405.890015,2,133.605
487805.030004,3281787.180001,405.850006,2,134.781
487804.849996,3281787.649999,405.869995,2,135.285
487803.970007,3281788.960000,405.859985,2,136.863
487803.670004,3281789.559998,405.859985,2,137.534
487802.890005,3281790.930001,405.910004,2,139.11
487802.670004,3281791.300000,405.899994,2,139.541
487801.780004,3281792.540002,405.899994,2,141.067
487801.530004,3281793.030000,405.910004,2,141.617
487801.090002,3281793.640000,405.929993,2,142.369
487800.950002,3281793.879998,405.910004,2,142.647
487800.500005,3281794.599999,405.920013,2,143.496
487798.599996,3281798.059998,405.950012,2,147.443
487798.510000,3281798.360002,405.959991,2,147.757
487798.439993,3281798.590001,405.959991,2,147.997
487798.310003,3281799.070001,405.970001,2,148.494
487797.420004,3281800.910001,406.010010,2,150.538
487796.980001,3281802.099999,405.980011,2,151.807
487796.909994,3281807.280000,405.809998,2,156.987
487792.519995,3281810.489999,406.059998,2,162.426
487792.159994,3281811.980000,406.049988,2,163.959
487791.879995,3281812.579999,406.029999,2,164.621
487790.780004,3281814.690000,406.059998,2,167
487790.500005,3281815.410001,406.040009,2,167.773
487789.750005,3281817.380000,406.130005,2,169.881
487787.080007,3281819.960000,406.140015,2,173.594
487786.810003,3281820.519999,406.130005,2,174.215
487786.580007,3281820.890000,406.140015,2,174.651
487786.019995,3281822.179999,406.130005,2,176.057
487785.049993,3281823.870000,406.170013,2,178.006
487784.409994,3281825.460000,406.119995,2,179.72
487782.260000,3281828.849999,406.220001,2,183.734
487781.780004,3281830.200000,406.149994,2,185.167
487780.769995,3281832.090000,406.200012,2,187.31
487779.629995,3281835.540000,406.279999,2,190.943
487778.049993,3281838.640000,406.160004,2,194.423
487776.920004,3281840.050000,406.279999,2,196.23
487776.110006,3281841.520000,406.329987,2,197.908
487775.260000,3281842.825000,406.304993,2,199.466
487775.260000,3281842.825000,406.304993,3,0
487774.409994,3281844.130000,406.279999,3,1.55761
487773.920004,3281844.740000,406.269989,3,2.34004
487773.580007,3281845.170000,406.359985,3,2.88822
487772.209997,3281848.330000,406.320007,3,6.33242
487771.120001,3281850.070000,406.320007,3,8.38563
487770.480001,3281851.490000,406.320007,3,9.9432
487768.769995,3281854.680000,406.369995,3,13.5626
487767.769995,3281856.390000,406.369995,3,15.5436
487766.280004,3281858.710000,406.390015,3,18.3008
487766.189993,3281858.980000,406.459991,3,18.5854
487766.090002,3281859.270000,406.470001,3,18.8922
